Job No,Job Date,Warehouse,Warehouse Status,Machine,Status,Post Date,Start-Time,End-Time,Elapsed-Time,UOM,Input Qty,Output Qty,Yield Loss Qty,Department,Description,Input Value,Output Value,Expenses,User Defined 1,UserDefined2,Input Units,Output Units,Operator,Finished Product,First Seen,Last Seen
13497,2026-03-16,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-03-17,4:59AM,,19:01:00,LBS,4534.0,4534.0,0.0,Plus Materials,,303.7654,303.77,0.0,,,7,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13503,2026-03-17,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-03-18,5:50AM,,18:10:00,LBS,6245.0,6245.0,0.0,Plus Materials,,419.2944,419.29,0.0,,,1,5,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13507,2026-03-17,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-03-18,5:51AM,,18:09:00,LBS,7680.0,7680.0,0.0,Plus Materials,,806.4,806.4,0.0,,,11,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13508,2026-03-17,Plus Monroe Warehouse,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,2026-03-18,5:51AM,,18:09:00,LBS,1609.0,1609.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13509,2026-03-17,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-03-18,5:52AM,,18:08:00,LBS,9856.0,9856.0,0.0,Plus Materials,,660.3268,660.34,0.0,,,98,8,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13511,2026-03-17,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-03-18,5:52AM,,18:08:00,LBS,4054.0,4054.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13513,2026-03-17,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-03-18,5:52AM,,18:08:00,LBS,5173.0,5173.0,0.0,Plus Materials,,257.4654,257.47,0.0,,,12,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13517,2026-03-17,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-03-18,5:53AM,,18:07:00,LBS,8000.0,8000.0,0.0,Plus Materials,,840.0,840.0,0.0,,,10,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13519,2026-03-17,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-03-18,5:53AM,,18:07:00,LBS,7236.0,7236.0,0.0,Plus Materials,,484.7902,484.8,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13520,2026-03-17,Plus Monroe Warehouse,COMPLETED,SHREDDER (2ND SHIFT),Posted,2026-03-18,5:53AM,,18:07:00,LBS,3584.0,3584.0,0.0,Plus Materials,,194.8455,194.84,0.0,,,16,4,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13521,2026-03-17,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-03-18,5:54AM,,18:06:00,LBS,6025.0,6025.0,0.0,Plus Materials,,0.0,0.0,0.0,,,4,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13527,2026-03-17,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-03-18,5:55AM,,18:05:00,LBS,6068.0,6068.0,0.0,Plus Materials,,637.14,637.14,0.0,,,10,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13529,2026-03-17,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-03-18,5:55AM,,18:05:00,LBS,6124.0,6124.0,0.0,Plus Materials,,331.3347,331.33,0.0,,,8,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13534,2026-03-18,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-03-19,5:48AM,,18:12:00,LBS,5319.0,5319.0,0.0,Plus Materials,,228.4225,228.42,0.0,,,16,4,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13538,2026-03-18,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-03-19,5:49AM,,18:11:00,LBS,8597.0,8597.0,0.0,Plus Materials,,902.685,902.69,0.0,,,10,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13539,2026-03-18,Plus Monroe Warehouse,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,2026-03-19,5:49AM,,18:11:00,LBS,1001.0,1001.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13540,2026-03-18,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-03-19,5:49AM,,18:11:00,LBS,6833.0,6833.0,0.0,Plus Materials,,369.6953,369.69,0.0,,,38,7,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13541,2026-03-18,Plus Monroe Warehouse,COMPLETED,SHREDDER (1ST SHIFT),Posted,2026-03-19,5:49AM,,18:11:00,LBS,8288.0,8288.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,7,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13542,2026-03-18,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-03-19,5:50AM,,18:10:00,LBS,1585.0,1585.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13544,2026-03-18,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-03-19,5:50AM,,18:10:00,LBS,1430.0,1430.0,0.0,Plus Materials,,0.0,0.0,0.0,,,1,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13548,2026-03-18,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-03-19,5:51AM,,18:09:00,LBS,8646.0,8646.0,0.0,Plus Materials,,907.83,907.83,0.0,,,11,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13550,2026-03-18,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-03-19,5:51AM,,18:09:00,LBS,9004.0,9004.0,0.0,Plus Materials,,487.1544,487.15,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13552,2026-03-18,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-03-19,5:52AM,,18:08:00,LBS,3067.0,3067.0,0.0,Plus Materials,,44.0,44.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13558,2026-03-18,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-03-19,5:53AM,,18:07:00,LBS,6014.0,6014.0,0.0,Plus Materials,,631.47,631.47,0.0,,,10,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13560,2026-03-18,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-03-19,5:53AM,,18:07:00,LBS,5904.0,5904.0,0.0,Plus Materials,,319.4327,319.43,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13565,2026-03-19,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-03-20,5:47AM,,18:13:00,LBS,3037.0,3037.0,0.0,Plus Materials,,394.81,394.81,0.0,,,4,2,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13569,2026-03-19,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-03-20,5:47AM,,18:13:00,LBS,8508.0,8508.0,0.0,Plus Materials,,850.8,850.8,0.0,,,10,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13570,2026-03-19,Plus Monroe Warehouse,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,2026-03-20,5:47AM,,18:13:00,LBS,1269.0,1269.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13571,2026-03-19,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-03-20,5:48AM,,18:12:00,LBS,5224.0,5224.0,0.0,Plus Materials,,282.6427,282.65,0.0,,,0,6,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13572,2026-03-19,Plus Monroe Warehouse,COMPLETED,SHREDDER (1ST SHIFT),Posted,2026-03-20,5:48AM,,18:12:00,LBS,1246.0,1246.0,0.0,Plus Materials,,62.1443,62.14,0.0,,,14,7,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13579,2026-03-19,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-03-20,5:49AM,,18:11:00,LBS,7752.0,7752.0,0.0,Plus Materials,,775.2,775.2,0.0,,,9,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13581,2026-03-19,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-03-20,5:50AM,,18:10:00,LBS,8221.0,8221.0,0.0,Plus Materials,,555.1105,555.12,0.0,,,31,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13583,2026-03-19,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-03-20,5:50AM,,18:10:00,LBS,3244.0,3244.0,0.0,Plus Materials,,179.314,179.31,0.0,,,7,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13589,2026-03-19,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-03-20,5:51AM,,18:09:00,LBS,4694.0,4694.0,0.0,Plus Materials,,314.4811,314.47,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13591,2026-03-19,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-03-20,5:52AM,,18:08:00,LBS,6103.0,6103.0,0.0,Plus Materials,,330.1952,330.19,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13595,2026-03-19,PRN Southeast,COMPLETED,BALER,Posted,2026-03-20,5:52AM,,18:08:00,LBS,12583.0,15190.0,-2607.0,Plus Materials,,825.89,1455.05,629.15,,,35,11,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13596,2026-03-20,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-03-23,5:49AM,,18:11:00,LBS,1055.0,1055.0,0.0,Plus Materials,,0.0,0.0,0.0,,,6,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13600,2026-03-20,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-03-23,5:50AM,,18:10:00,LBS,8860.0,8860.0,0.0,Plus Materials,,886.0,886.0,0.0,,,8,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13601,2026-03-20,Plus Monroe Warehouse,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,2026-03-23,5:50AM,,18:10:00,LBS,550.0,550.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13602,2026-03-20,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-03-23,5:50AM,,18:10:00,LBS,11555.0,11555.0,0.0,Plus Materials,,-23.0407,-23.04,0.0,,,0,6,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13605,2026-03-20,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-03-23,5:52AM,,18:08:00,LBS,3700.0,3700.0,0.0,Plus Materials,,202.6648,202.67,0.0,,,8,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13606,2026-03-20,Plus Monroe Warehouse,COMPLETED,SMALL GRINDER (1ST SHIFT),Posted,2026-03-23,5:52AM,,18:08:00,LBS,1133.0,1133.0,0.0,Plus Materials,,14.1603,14.16,0.0,,,0,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13607,2026-03-20,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-03-23,5:53AM,,18:07:00,LBS,3320.0,3320.0,0.0,Plus Materials,,569.9616,569.96,0.0,,,3,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13611,2026-03-20,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-03-23,5:54AM,,18:06:00,LBS,6910.0,6910.0,0.0,Plus Materials,,691.0,691.0,0.0,,,7,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13613,2026-03-20,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-03-23,5:54AM,,18:06:00,LBS,9726.0,9726.0,0.0,Plus Materials,,-36.2476,-36.24,0.0,,,9,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13615,2026-03-20,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-03-23,5:55AM,,18:05:00,LBS,1116.0,1116.0,0.0,Plus Materials,,86.1164,86.12,0.0,,,1,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13621,2026-03-20,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-03-23,5:56AM,,18:04:00,LBS,4464.0,4464.0,0.0,Plus Materials,,301.4259,301.43,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13623,2026-03-20,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-03-23,5:56AM,,18:04:00,LBS,8232.0,8232.0,0.0,Plus Materials,,82.32,82.32,0.0,,,20,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13628,2026-03-20,Plus Ryder Midwest,COMPLETED,BOGUS,Posted,2026-03-20,6:02AM,,17:58:00,LBS,15644.0,15644.0,0.0,Plus Materials,,2583.3901,2583.39,0.0,,,9,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13629,2026-03-23,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-03-24,4:38AM,,19:22:00,LBS,9071.0,9071.0,0.0,Plus Materials,,-63.8571,-63.85,0.0,,,50,5,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13633,2026-03-23,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-03-24,4:38AM,,19:22:00,LBS,7590.0,7590.0,0.0,Plus Materials,,759.0,759.0,0.0,,,7,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13634,2026-03-23,Plus Monroe Warehouse,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,2026-03-24,4:39AM,,19:21:00,LBS,1215.0,1215.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13635,2026-03-23,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-03-24,4:39AM,,19:21:00,LBS,6073.0,6073.0,0.0,Plus Materials,,60.73,60.73,0.0,,,0,8,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13638,2026-03-23,Plus Monroe Warehouse,COMPLETED,SMALL GRINDER (1ST SHIFT),Posted,2026-03-24,4:39AM,,19:21:00,LBS,1916.0,1916.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13639,2026-03-23,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-03-24,4:40AM,,19:20:00,LBS,1964.0,1964.0,0.0,Plus Materials,,-111.5539,-111.55,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13643,2026-03-23,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-03-24,4:40AM,,19:20:00,LBS,7648.0,7648.0,0.0,Plus Materials,,764.8,764.8,0.0,,,8,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13645,2026-03-23,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-03-24,4:41AM,,19:19:00,LBS,7886.0,7886.0,0.0,Plus Materials,,315.44,315.44,0.0,,,34,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13647,2026-03-23,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-03-24,4:42AM,,19:18:00,LBS,955.0,955.0,0.0,Plus Materials,,63.1534,63.15,0.0,,,5,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13653,2026-03-23,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-03-24,4:43AM,,19:17:00,LBS,6022.0,6022.0,0.0,Plus Materials,,602.2,602.2,0.0,,,10,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13655,2026-03-23,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-03-24,4:43AM,,19:17:00,LBS,4114.0,4114.0,0.0,Plus Materials,,275.6244,275.62,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13659,2026-03-23,PRN Southeast,COMPLETED,BALER,Posted,2026-03-24,4:44AM,,19:16:00,LBS,12664.0,10175.0,2489.0,Plus Materials,,744.24,1377.44,633.2,,,34,6,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13660,2026-03-23,Plus Ryder Midwest,COMPLETED,BOGUS,Posted,2026-03-23,8:20AM,,15:40:00,LBS,5382.0,5382.0,0.0,Plus Materials,,875.6863,875.69,0.0,,,0,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13661,2026-03-23,Plus Ryder Midwest,COMPLETED,BOGUS,Posted,2026-03-23,8:22AM,,15:38:00,LBS,15426.0,15426.0,0.0,Plus Materials,,1189.5423,1189.54,0.0,,,0,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13662,2026-03-23,Plus Ryder Midwest,COMPLETED,BOGUS,Posted,2026-03-23,8:26AM,,15:34:00,LBS,6928.0,6928.0,0.0,Plus Materials,,534.2389,534.24,0.0,,,15,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13663,2026-03-23,Plus Ryder Midwest,COMPLETED,BOGUS,Posted,2026-03-23,8:28AM,,15:32:00,LBS,17816.0,17816.0,0.0,Plus Materials,,2942.0659,2942.07,0.0,,,0,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13664,2026-03-24,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-03-25,5:50AM,,18:10:00,LBS,7830.0,7830.0,0.0,Plus Materials,,9.7771,9.78,0.0,,,2,6,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13667,2026-03-24,Plus Monroe Warehouse,COMPLETED,BALER2 (1ST SHIFT),Posted,2026-03-25,5:50AM,,18:10:00,LBS,3529.0,3529.0,0.0,Plus Materials,,0.0,0.0,0.0,,,11,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13668,2026-03-24,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-03-25,5:51AM,,18:09:00,LBS,7000.0,7000.0,0.0,Plus Materials,,700.0,700.0,0.0,,,8,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13669,2026-03-24,Plus Monroe Warehouse,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,2026-03-25,5:51AM,,18:09:00,LBS,1355.0,1355.0,0.0,Plus Materials,,13.55,13.55,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13670,2026-03-24,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-03-25,5:51AM,,18:09:00,LBS,2127.0,2127.0,0.0,Plus Materials,,236.4753,236.48,0.0,,,0,3,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13672,2026-03-24,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-03-25,5:51AM,,18:09:00,LBS,7247.0,7247.0,0.0,Plus Materials,,507.29,507.29,0.0,,,32,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13673,2026-03-24,Plus Monroe Warehouse,COMPLETED,SMALL GRINDER (1ST SHIFT),Posted,2026-03-25,5:51AM,,18:09:00,LBS,1309.0,1309.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13674,2026-03-24,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-03-25,5:52AM,,18:08:00,LBS,5809.0,5809.0,0.0,Plus Materials,,296.8586,296.87,0.0,,,16,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13678,2026-03-24,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-03-25,5:52AM,,18:08:00,LBS,9154.0,9154.0,0.0,Plus Materials,,640.78,640.78,0.0,,,10,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13680,2026-03-24,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-03-25,5:53AM,,18:07:00,LBS,10654.0,10654.0,0.0,Plus Materials,,426.16,426.16,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13682,2026-03-24,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-03-25,5:53AM,,18:07:00,LBS,3301.0,3301.0,0.0,Plus Materials,,33.01,33.01,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13688,2026-03-24,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-03-25,5:54AM,,18:06:00,LBS,4510.0,4510.0,0.0,Plus Materials,,297.734,297.73,0.0,,,6,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13694,2026-03-24,PRN Southeast,COMPLETED,BALER,Posted,2026-03-26,5:55AM,,18:05:00,LBS,5155.0,5810.0,-655.0,Plus Materials,,338.03,595.78,257.75,,,19,4,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13695,2026-03-25,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-03-26,5:55AM,,18:05:00,LBS,5944.0,5944.0,0.0,Plus Materials,,298.9225,298.92,0.0,,,21,5,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13701,2026-03-25,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-03-26,5:56AM,,18:04:00,LBS,4387.0,4387.0,0.0,Plus Materials,,175.48,175.48,0.0,,,0,5,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13703,2026-03-25,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-03-26,5:57AM,,18:03:00,LBS,7840.0,7840.0,0.0,Plus Materials,,0.0,0.0,0.0,,,28,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13704,2026-03-25,Plus Monroe Warehouse,COMPLETED,SMALL GRINDER (1ST SHIFT),Posted,2026-03-26,5:57AM,,18:03:00,LBS,1171.0,1171.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13709,2026-03-25,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-03-26,5:58AM,,18:02:00,LBS,3426.0,3426.0,0.0,Plus Materials,,232.0135,232.01,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13711,2026-03-25,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-03-26,5:58AM,,18:02:00,LBS,6374.0,6374.0,0.0,Plus Materials,,352.0808,352.07,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13713,2026-03-25,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-03-26,5:59AM,,18:01:00,LBS,3717.0,3717.0,0.0,Plus Materials,,64.5494,64.55,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13719,2026-03-25,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-03-26,6:00AM,,18:00:00,LBS,3028.0,3028.0,0.0,Plus Materials,,202.1267,202.13,0.0,,,5,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13721,2026-03-25,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-03-26,6:00AM,,18:00:00,LBS,3618.0,3618.0,0.0,Plus Materials,,253.26,253.26,0.0,,,42,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13725,2026-03-26,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-03-27,5:48AM,,18:12:00,LBS,7054.0,7054.0,0.0,Plus Materials,,200.356,200.35,0.0,,,28,6,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13729,2026-03-26,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-03-27,5:48AM,,18:12:00,LBS,6436.0,6436.0,0.0,Plus Materials,,450.52,450.52,0.0,,,13,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13730,2026-03-26,Plus Monroe Warehouse,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,2026-03-27,5:49AM,,18:11:00,LBS,1678.0,1678.0,0.0,Plus Materials,,70.0334,70.03,0.0,,,52,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13731,2026-03-26,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-03-27,5:49AM,,18:11:00,LBS,8773.0,8773.0,0.0,Plus Materials,,535.41,535.42,0.0,,,7,14,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13733,2026-03-26,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-03-27,5:49AM,,18:11:00,LBS,4746.0,4746.0,0.0,Plus Materials,,237.3,237.3,0.0,,,6,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13734,2026-03-26,Plus Monroe Warehouse,COMPLETED,SMALL GRINDER (1ST SHIFT),Posted,2026-03-27,5:49AM,,18:11:00,LBS,1056.0,1056.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
13735,2026-03-26,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-03-27,5:49AM,,18:11:00,LBS,6474.0,6474.0,0.0,Plus Materials,,0.0,0.0,0.0,,,44,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
